8,14
9,2
9,4
9,10
10,3
10,7
11,6
11,9
11,12
11,18
11,19
12,8
12,13
12,15
12,16
12,17
13,1
13,5
14,11
14,20
16,19
19,4
19,17
19,18
20,16
23,19
30,17
30,18
31,19
38,19
38,20
40,18
43,17
44,19
49,18
54,19
56,17
59,18
61,11
64,17
65,19
66,18
69,19
73,8
74,17
74,19
75,20
77,18
79,19
80,17
83,10
83,19
85,18
86,17
87,19
88,13
89,6
90,17
91,18
91,19
92,14
93,20
95,19
96,17
97,12
97,18
99,19
101,18
102,17
103,7
105,19
107,18
108,2
109,20
110,19
111,18
112,17
114,3
116,18
116,19
120,17
122,18
122,19
123,5
127,15
128,17
128,18
130,16
131,9
131,19
133,6
134,1
134,8
134,11
135,18
135,19
137,4
137,17
138,12
139,13
139,19
140,10
140,14
141,17
143,19
144,18
147,17
149,19
150,18
153,17
155,18
156,19
159,17
160,18
164,17
164,19
167,18
171,19
173,20
174,17
177,18
178,17
180,19
182,18
183,17
185,20
187,18
187,19
191,19
193,17
195,19
197,18
199,19
202,17
203,19
205,18
209,19
210,17
210,18
214,18
215,3
215,19
218,10
218,20
219,17
220,13
220,18
222,19
223,2
223,8
225,17
226,4
226,11
227,18
227,19
228,6
228,7
228,16
230,5
231,19
232,12
232,14
232,15
233,9
233,17
233,20
234,18
234,19
238,1
238,16
238,19
241,17
241,18
241,19
245,19
249,19
250,17
251,18
255,19
256,17
260,19
261,17
261,18
265,19
266,20
268,17
271,19
275,17
277,18
277,19
281,19
285,19
286,17
289,18
290,19
294,17
294,19
298,8
298,19
301,13
302,14
302,17
304,18
304,19
305,10
306,17
309,11
309,19
311,17
313,18
313,20
314,19
315,12
317,2
317,6
317,17
318,3
318,19
319,4
319,5
321,7
321,18
322,17
323,19
326,20
327,15
327,16
328,19
329,18
330,17
331,1
332,9
334,18
334,19
339,17
340,18
342,19
343,20
347,18
348,17
352,20
354,17
354,18
356,19
359,17
363,13
364,18
366,17
367,19
369,11
372,17
372,18
374,19
375,8
379,17
380,14
382,18
382,19
383,10
385,17
387,19
388,18
390,17
392,19
395,18
396,17
399,19
400,17
404,6
405,17
406,18
407,19
408,20
409,5
409,16
410,3
411,17
411,18
412,9
413,7
414,19
414,20
416,17
417,4
417,18
418,8
418,15
421,19
422,18
423,2
423,17
426,13
427,17
427,18
429,12
431,17
431,19
432,11
433,18
434,17
437,14
437,19
438,17
442,17
442,18
443,20
446,19
448,17
451,18
453,19
454,17
458,17
460,18
461,19
462,17
466,18
468,17
469,16
470,20
472,10
472,18
473,19
475,6
475,17
478,18
479,13
479,17
481,3
482,8
483,11
483,17
483,19
485,5
486,18
487,7
487,17
488,19
491,17
491,18
494,17
495,19
496,18
498,17
500,18
501,19
503,17
505,18
506,4
510,17
510,18
513,19
514,15
515,2
516,17
516,18
516,20
518,12
518,19
519,9
522,17
522,18
522,19
523,1
526,19
527,14
528,17
529,20
531,16
531,18
531,19
535,17
535,19
536,8
538,19
539,17
540,10
543,19
545,17
545,18
547,19
551,19
552,17
552,18
554,19
557,13
557,17
558,19
561,17
562,18
563,19
567,17
569,19
571,18
572,17
573,6
574,19
576,3
576,17
577,11
579,5
579,18
580,17
581,19
582,14
586,17
587,7
587,10
587,19
591,17
592,18
592,19
593,20
596,12
598,19
599,4
599,17
600,15
601,16
602,19
603,1
604,8
605,17
605,20
606,9
607,2
607,18
608,19
613,17
614,18
614,19
621,17
622,19
624,18
627,17
628,19
632,17
633,19
636,18
637,17
638,13
638,19
641,17
645,19
646,17
648,6
648,11
648,18
651,19
653,14
653,17
654,18
655,20
656,19
660,16
660,17
661,18
661,19
667,19
670,18
671,17
673,19
677,20
679,19
681,17
682,10
687,12
687,18
688,19
689,17
690,4
690,15
691,3
692,2
692,5
692,8
693,18
693,19
693,20
694,17
696,13
697,9
698,7
698,17
700,18
701,19
702,17
705,11
705,17
705,19
705,20
706,16
709,17
709,19
712,17
712,18
715,19
716,17
718,18
719,17
719,19
723,17
723,18
724,19
728,17
729,19
730,18
734,19
735,17
735,20
738,14
739,18
740,19
741,6
741,17
746,18
746,19
748,17
753,17
754,19
755,18
759,17
759,18
760,19
764,18
765,10
765,17
766,19
770,18
771,19
773,4
773,17
776,12
777,18
777,19
778,3
779,17
780,11
781,20
782,8
782,18
783,5
784,19
785,9
786,2
786,7
787,13
787,17
789,18
790,1
