NaN,3.90718545489888e-06,0.000119107777563132,0.000453295261021669,0.000622187891069548,0.00017686125418731,5.88563200630832e-05,0.000342288696655868,7.15497076060334e-05,0.00101600739364621
0.00607482194090009,NaN,5.46448136206634e-05,0.000161500448622121,0.00295459858131525,6.84879826403639e-05,8.84333671069548e-05,0.00299215070184766,0.00764675515902302,6.23847937023525e-05
2.03615421745518e-08,0.000145276172443309,NaN,2.26505487064266e-05,4.80955736270605e-05,0.00119080193296434,2.26395168381188e-05,0.000170748199742832,0.00190975836903751,1.24819843466684e-06
6.47530349340286e-07,0.000878087255121396,0.00435323946501603,NaN,0.00307739653574374,0.000116823968522473,2.21977412647179e-05,6.71757835979392e-06,0.000124012233011173,0.00013566858687003
0.00433446135913956,0.00165004283096221,0.00174903651142277,0.00269506697763544,NaN,0.0010676077626624,0.0031056021015568,0.00313290697080026,0.00394618806111097,1.22528957783308e-05
7.17038979323736e-05,0.00165386179970767,4.69543220525392e-05,0.000154845473362475,0.00342901124071066,NaN,6.78589217073533e-06,0.000139032092692004,0.0100288589847771,0.000661595075158283
0.00368636989970228,1.15948257517484e-06,6.42358187033509e-05,0.000460874063978378,0.000285928268301816,0.000106120421767386,NaN,6.73717559201981e-06,1.05473882229812e-05,0.00338700664986613
0.00351802799160839,0.00446473356966343,0.000733307571612107,0.00101019243259204,2.52394395224287e-05,0.000591422591424084,0.000923003881812823,NaN,0.00876669073258551,0.000346230392050451
0.0011779255721551,0.00128836862524985,3.50574483001936e-05,1.42742015707409e-08,7.85121753927309e-05,0.00259932980046007,0.000909672069837178,0.000686280676950618,NaN,6.12553142656097e-05
2.14688929910251e-05,0.000333328765080784,0.000317864015213221,2.11832146035928e-05,9.03537887872313e-05,0.000192899859401241,7.3546197800381e-05,4.17757976003963e-07,5.56509781390463e-05,NaN
