8,21
8,33
9,5
9,24
9,34
10,10
10,26
10,30
10,36
11,2
11,7
11,9
11,15
11,18
11,22
11,37
11,39
12,4
12,6
12,8
12,12
12,16
12,17
12,25
12,28
12,29
12,32
13,13
13,20
13,31
13,38
13,40
14,1
14,3
14,11
14,23
14,30
14,35
15,14
15,15
15,19
15,27
15,37
15,39
16,9
16,18
16,34
17,4
17,26
17,28
17,33
17,40
18,22
19,2
19,38
20,35
20,36
20,39
21,37
23,33
23,34
26,36
27,39
28,34
29,33
29,35
29,40
30,37
33,38
34,33
34,34
34,39
36,36
38,34
39,33
39,35
39,40
40,39
42,34
44,36
45,35
45,37
46,33
46,39
46,40
47,2
47,34
49,11
51,35
51,40
53,2
53,33
53,38
54,22
54,34
55,39
56,37
56,40
57,1
58,33
58,35
60,30
61,14
61,34
61,40
64,25
64,36
64,37
65,33
65,35
66,39
68,23
68,40
69,30
70,17
71,34
71,35
71,36
71,37
72,33
73,18
75,39
76,28
76,40
78,35
78,36
78,38
79,1
79,30
79,34
79,37
80,16
81,40
82,24
83,20
83,39
84,6
84,8
84,32
84,34
84,36
85,9
85,40
86,3
86,31
86,35
87,33
88,15
88,37
88,40
89,18
89,22
90,7
90,27
90,36
91,38
92,35
92,40
93,10
94,4
94,13
94,19
94,26
94,34
95,33
95,37
96,2
97,36
97,39
97,40
98,18
98,22
98,35
100,30
100,38
101,34
101,40
102,35
102,37
103,11
103,33
105,5
106,39
106,40
107,35
109,29
109,36
109,37
110,28
112,40
113,38
114,35
115,3
117,8
117,34
117,36
118,33
119,30
119,40
120,35
120,37
120,39
123,22
126,35
126,37
127,21
127,38
127,39
127,40
128,34
129,14
133,18
133,35
133,40
134,30
135,34
135,37
136,25
136,33
137,35
139,28
139,39
140,12
140,34
141,9
141,36
142,35
142,40
144,34
144,37
145,1
145,22
145,33
146,15
146,31
147,34
148,36
149,2
149,20
149,23
149,37
149,40
150,32
150,35
151,1
151,17
151,33
151,34
152,27
154,11
154,35
154,38
155,4
155,26
155,34
156,19
156,33
156,36
157,2
157,39
158,6
158,16
158,35
159,28
159,37
159,40
160,34
161,24
163,39
164,33
164,36
165,34
165,35
165,40
166,37
169,38
171,34
171,35
171,36
172,37
175,30
175,35
176,36
177,34
177,37
177,40
179,22
179,33
181,2
181,35
182,37
183,34
184,7
185,35
185,36
185,40
186,37
186,39
187,22
188,13
189,3
189,33
190,35
191,37
192,34
192,36
193,30
193,38
194,18
194,40
195,14
