NaN,0.0046879482826398,0.00033185279474407,0.000582589341466544,0.000334687150104818,0.00087562552966497,0.00416135247341692,0.00170950616384169,0.00697107355524146,0.000642402085476612
0.000343769453760356,NaN,0.000446390794830387,0.00301048545412863,0.000371713385968475,0.000565014647675777,0.00107893704739037,0.00856286095626974,0.000218523229466805,0.00134073689587472
0.000961841064521796,0.000636348663565933,NaN,0.000382152613837172,0.00437401902974272,0.000624763511853421,0.00344145878928331,0.000804084041243325,0.0007015268129279,0.00789077923552822
0.000128869581292768,0.00243757094707331,0.000585628281404904,NaN,0.000477435190664399,0.002565888201357,0.00496024530841932,0.0041794381798349,4.23955282300437e-05,0.00101855769522174
0.00124563059929306,0.000129465770852821,0.000838488281938554,0.000559804965054422,NaN,0.000293794557365445,0.0001101353946098,0.00123889480619122,0.00801095209442781,0.00144837588952856
0.000315369697374057,0.000528323477253567,0.00258987254908172,0.000906189064249219,6.26509813121401e-05,NaN,0.00171473537971345,0.000637600558085816,0.00112828432225814,0.000580005029149788
0.000888004510055718,0.00435551573748671,0.0003592839000498,0.00467103292653892,0.00297461134863258,0.000722196712964862,NaN,0.000195982909416859,0.000413500793053134,0.013306222688949
0.000735786093523094,0.0013503873036031,0.000808135338477678,0.00210500636315775,0.000215137510112207,0.00115118760158794,0.0010818323788237,NaN,0.000956975109735969,0.000261320722118263
0.00116518748058955,0.000708437512279197,0.000877030008398783,0.000862069534246251,0.000789893022062504,0.00131142726272895,0.00201810215173787,0.00110734557659681,NaN,0.00105551264254072
0.000661391669292466,0.000203740285018267,0.00169540431425483,0.000785989037223739,0.000540080123936221,0.00138204009304385,0.00106307921304555,0.00164632244934962,0.000335818864793197,NaN
