NaN,0.000897904268334915,0.00291270071058791,0.0045289044722206,0.004184986937396,0.00332265823760369,0.00113105149074327,0.00119826297901854,0.000485229113811936,0.0108997824083362
0.00108406316043297,NaN,0.00248622479469346,0.00524382586441152,0.00939081684878584,0.00290893623555749,0.00444385157707483,0.00225359824038907,0.0012780723879886,0.0121022814043127
0.00319561524074879,0.00216679457088242,NaN,0.00030151641860382,0.000400765929778335,0.00216922234561606,0.00594016889906768,0.003258221213844,0.00965974514710993,0.000240835525328165
0.00329061791939317,0.00362433243681876,0.00133401488080126,NaN,0.00478361758212242,0.00891745137665956,0.00696460190274711,0.00193414177530815,0.0015670122425937,0.00703489652854228
0.00311030694200809,0.00213307897887938,0.0086558010535247,0.00399339858848291,NaN,0.00545275120515354,0.000691332552009816,0.000266456823889039,0.00326045930212759,0.00533719602050076
0.00027416957959886,0.00478328659189386,0.000810624217318257,0.00065063606572896,0.00156127138636636,NaN,0.00521423004736482,0.000719561278746006,0.00852618280612955,9.01782539453055e-05
0.00334736492014254,0.00491816225675118,0.00109715128698917,0.00533532913532825,0.00475383162978482,0.000954111017285486,NaN,0.000269818909204744,0.000476289226639337,0.000642536044603792
0.00517728586582378,0.000766636284553257,0.0114882682978953,0.000626198945633649,0.00120699318143008,0.00100225956281719,0.00687092977642062,NaN,0.000889891012227528,0.000718892257254522
0.00105271076906954,0.00159424518265905,0.00294584428400529,0.0036954205645148,0.00481299874205776,0.0019673590677366,0.000633695970676751,0.00090199553160733,NaN,0.00292041398360349
0.00299067625109894,0.000705382126739734,0.00169042384423262,0.000544218500672211,0.00138494853814375,0.00377831865141912,0.00202927811614018,0.000825257982480315,0.000301297096684167,NaN
