10,9
11,10
12,2
12,3
12,8
13,6
14,4
16,1
16,5
16,9
17,10
22,10
24,9
28,7
29,10
30,9
33,2
33,10
37,9
38,10
44,10
45,9
49,10
54,10
58,9
60,10
65,10
68,9
71,10
75,9
77,10
81,1
81,6
83,8
85,9
85,10
87,5
90,9
92,10
96,9
101,3
102,10
103,9
107,2
107,4
110,9
111,7
113,10
121,9
125,10
129,9
133,10
137,9
140,10
142,9
146,10
147,8
151,9
151,10
153,5
157,9
158,10
159,2
159,6
163,10
164,1
164,9
168,10
169,4
171,3
175,10
176,9
180,10
185,10
189,9
193,10
199,7
202,2
202,9
202,10
209,10
215,9
221,10
223,9
230,9
232,10
234,8
238,9
243,10
244,3
244,9
250,4
251,2
252,9
253,1
253,10
255,5
257,9
260,6
262,10
263,9
271,9
274,10
277,9
280,7
282,10
284,9
292,10
293,9
294,8
301,10
302,9
311,10
313,9
319,3
319,4
319,10
322,9
330,10
331,2
334,9
337,6
340,10
341,5
343,1
345,9
349,10
355,9
361,10
368,9
371,7
372,10
373,8
377,9
387,4
387,10
393,9
393,10
399,10
406,9
407,10
411,3
412,2
414,1
414,10
415,9
419,10
422,5
425,9
426,10
427,6
431,9
431,10
436,10
439,8
440,9
442,10
447,9
449,10
452,2
456,9
456,10
457,4
460,7
461,10
467,9
471,10
475,9
477,10
479,3
482,9
483,1
483,10
487,9
493,9
494,10
495,5
499,9
499,10
500,6
508,9
508,10
509,8
515,10
517,9
520,10
521,2
525,9
525,10
533,10
535,9
539,10
541,4
544,10
549,9
550,7
553,10
555,9
558,2
558,3
559,10
560,9
562,1
565,5
565,9
566,10
573,10
576,9
578,10
583,9
588,10
589,8
590,9
592,6
593,10
599,9
601,10
606,4
609,10
613,9
618,10
630,10
631,9
634,7
637,2
637,9
638,3
641,9
643,10
645,5
647,9
654,1
655,9
655,10
661,6
663,10
665,9
671,10
672,8
673,2
676,4
676,9
680,10
685,9
686,10
693,10
697,9
701,10
708,9
711,10
712,1
716,3
716,9
719,10
725,7
728,9
729,10
733,2
733,6
737,10
738,5
743,8
744,9
746,10
754,9
754,10
762,10
768,10
770,9
774,4
774,10
781,9
781,10
790,10
794,9
796,2
796,10
798,1
798,3
800,9
801,10
802,5
807,7
807,8
809,10
810,6
815,10
818,9
820,10
826,10
833,9
833,10
845,9
845,10
850,10
857,4
859,10
862,1
864,9
865,10
871,10
872,2
875,5
877,9
879,10
880,3
883,9
884,10
885,8
889,10
890,9
892,6
893,10
897,9
897,10
900,10
903,9
904,10
908,10
913,9
913,10
914,7
918,10
919,2
923,9
927,10
929,9
934,10
936,9
942,3
942,4
943,10
944,9
946,1
946,5
949,10
951,9
955,8
955,10
956,6
959,9
963,10
966,2
971,9
972,10
979,10
980,9
984,10
990,10
991,9
995,10
997,9
1001,10
1006,9
1006,10
1008,4
1009,7
1011,10
1013,2
1015,9
1016,10
1017,8
1023,10
1028,1
1028,6
1028,10
1030,9
1032,3
1033,5
1035,10
1042,10
1043,9
1050,9
1052,10
1056,9
1060,10
1061,9
1066,2
1067,10
1070,9
1073,4
1075,10
1079,9
1084,10
1086,8
1087,9
1092,10
1094,9
1097,5
1100,9
1101,7
1102,10
1105,6
1105,9
1109,9
1109,10
1111,1
1111,3
1113,9
1114,10
1120,10
1123,9
1126,10
1127,2
1130,9
1132,10
1140,9
1141,10
1146,9
1146,10
1150,10
1153,8
1153,9
1154,10
1159,10
1163,4
1163,9
1164,10
1166,2
1169,10
1170,9
1171,5
1173,10
1176,9
1177,10
1180,9
1181,6
1181,10
1186,10
1187,1
1187,9
1190,3
1190,10
1193,9
1195,10
1196,7
1200,10
1201,9
1204,10
1209,9
1210,10
1215,10
1217,4
1218,9
1220,10
1225,10
1230,10
1231,9
