NaN,0.000284169296672243,0.000359304581390496,0.00169634744247249,0.00298847859686902,0.00105901395037622,0.000910815887485983,0.000910506832281555,0.000785557123512581,0.000280061735352444,0.000673128182467397,0.00275277555638254,0.00572237643358542,0.00114217979200304,0.0026767991294005,0.000433733878564768,0.00055140350980637,0.00837392528663611,0.000132952685320264,0.000439900919444181
0.0021534975349678,NaN,0.000820236152371256,0.000131855751157484,1.68877522639943e-05,5.25256545521047e-05,0.000128267975996577,0.00125866802796581,0.000782628343830916,0.00116440534940027,2.0414689050563e-05,0.00317969623125691,0.00052756139660709,0.000375898411379416,0.000684675463936524,0.000247596549387996,4.35529358766562e-05,2.05475099250285e-05,0.000522147666244976,0.0047267016042562
0.000145043971780834,0.000403014520061473,NaN,0.00100258813411624,4.3265122747882e-05,0.00170400543582111,0.000398332860631845,0.00106447412335875,6.14101819052526e-05,0.00040048235553336,0.00112805926265613,0.000578608046003071,0.00144779884684632,0.000429896988225043,0.00541302284267298,0.00106468538281979,0.0127367135034088,7.23453688170062e-05,0.0008767191362965,0.000466100279160997
0.000689630005576092,0.000210060994332906,0.00097696566217248,NaN,0.000610178914173753,0.000400956868718771,0.000531146995520149,0.00028352778517593,0.00364343842757991,0.00096830254314878,0.00435132929106108,0.00330750333633861,0.000561549367687375,0.000512791993950712,0.00437153432212145,0.000112124539885405,0.000293697764699841,0.000306994285933004,0.00057296472357321,0.000467712938058029
0.000736259932606953,0.00261607609718406,0.000162421241458155,0.00087679847730493,NaN,0.000783923301207246,0.000482052525961896,0.00269473371984269,0.000443864262711924,1.85525959168209e-05,0.000340181961531127,0.000295008711705569,0.00674910511405419,0.000552164872610672,0.00050265398093674,0.000703890804102048,0.000444289905916662,0.00970809297418357,0.0018907330537995,0.000306267915205438
0.000131316389576919,0.000137884962128465,0.000389905432841786,0.000478514905306704,5.50080607087389e-05,NaN,0.0070737512887265,0.00511220481746383,0.00229535730567149,0.00176529637926576,0.000804911996339142,0.000604145208111417,0.000321703838398191,0.000379376700214262,0.00354210400591531,0.002172166412724,0.000322474468035516,0.000652780838838851,0.00150686760723878,0.000356828647315843
0.000176568895560059,0.000599498139942978,0.000160111177217259,0.000191514049065367,0.000910279485916377,0.00334635347123546,NaN,0.000421213580952706,0.000320492877601719,0.00119939425803284,0.000510080190902595,2.33189605278739e-05,0.000214663789553982,2.05574513081896e-05,0.000206115670250417,0.000438342977175155,0.000809258998594742,0.000449767943858426,0.000151494140483432,0.000209192180644857
0.000448201184412189,6.24153703048247e-05,0.000745984543555123,6.61481621195836e-05,0.000279198036415795,0.000347143859651844,0.00560178537853112,NaN,0.000695950744693363,0.000728907255553857,0.00192108339969332,0.00043697867984499,7.90195330248045e-05,0.000340108448329934,0.000230965851590381,0.000312367741357067,0.000318931334520434,0.000454988219549979,0.000389486685541451,0.0109083970447194
1.18526778274397e-05,9.10773006961296e-05,0.00147153213302903,0.000210768852378529,0.00173446940572786,7.00024738446436e-05,0.000817952627948038,0.000204523474769291,NaN,0.000115653604223387,0.000230428086236967,0.000472381317647597,0.00468963441001086,0.000424348021657417,7.72615204536198e-07,0.000518044886231361,0.000187867819912868,0.00772541906851387,7.27254363819818e-05,0.00446998880249017
0.00421119717684909,0.000761047615946087,6.91593481169095e-05,0.00352094643240719,0.000144792955004303,0.00115873677646122,0.000112570297964243,2.92508938832814e-05,0.00234027926589048,NaN,0.00149942999647018,0.000125355864429244,0.000916126995366418,0.000351143839382784,0.000640936205184461,0.000702776396347082,0.000349038738751917,0.00105949593652693,0.00249950959814399,0.00128127217624763
0.00114560543897857,6.57267116779825e-05,0.00091708874191182,0.00217219178568062,0.000539716128274914,0.00262867693323926,0.000403583320619627,0.000300085315390552,0.00446404875778661,6.11672738271007e-06,NaN,0.000602057674202239,0.00993880006298231,0.0035939146836042,0.00013934324825704,0.000153157488371136,7.32475337131833e-05,0.000979452044863993,0.000748033795797076,0.000281652881236993
0.00635397899507856,0.000276965837518406,0.000395660376425577,0.00134502397293906,0.00143872699098369,2.51356951800341e-05,0.00251806822052408,0.000452315032493933,0.000248004913051492,0.0007921709763406,0.000332131711238193,NaN,0.000800427865846387,0.000160198516755583,9.8289501923865e-05,0.000801410019365123,0.000349390235513614,0.0016057742290338,4.98833707582302e-05,9.00006567187139e-05
0.000298583085713844,0.000337607810923624,0.000614137154496319,0.00211650899891963,0.000890262214619519,0.000653945151963486,7.37811247928377e-05,0.000178891337038134,0.000219181865464102,8.69317470159059e-05,6.25497156764299e-05,0.000643399509750064,NaN,0.000122038675018254,4.30168251312479e-05,0.000880426684673197,0.000133325056121236,0.00972325855194178,0.000840146349647464,0.000673382521099941
0.00292954658572753,0.0068840860569907,0.000302902426106089,8.65298973057871e-05,0.000195938267586682,0.000803051821665957,4.17256155290646e-05,0.00354831236322467,0.000662721847855374,0.000947565084875979,0.000956466418267854,0.000341173608849998,0.000567516378049249,NaN,0.000205080217956066,4.01963540690997e-05,0.000611913258774688,0.000223149887170981,0.000713263083145843,7.44302307398859e-05
