9,4
9,5
9,15
10,1
10,2
10,3
10,6
10,16
11,7
11,13
11,18
11,19
12,10
12,11
12,12
12,14
12,17
12,20
13,5
14,4
14,9
14,16
15,3
15,8
16,2
16,6
16,19
17,17
17,18
17,20
18,7
18,12
18,13
19,5
19,15
19,16
21,17
21,19
22,11
24,5
24,20
25,10
27,2
27,12
30,18
31,19
34,17
40,19
42,18
46,19
52,19
55,18
62,19
71,19
72,20
73,9
73,17
74,18
80,14
83,4
83,19
84,17
84,18
85,16
86,1
88,19
90,6
93,12
94,20
97,2
97,8
97,18
98,5
98,19
99,13
101,17
103,11
106,18
107,17
107,19
109,3
113,19
114,10
114,17
115,16
116,20
119,19
120,7
121,15
124,5
124,19
128,12
128,18
128,19
129,17
130,4
132,19
135,17
136,20
137,19
141,18
141,19
147,18
147,19
153,17
153,19
155,18
157,19
160,18
162,19
164,5
166,19
168,1
170,11
170,18
171,19
172,20
173,16
174,6
174,17
175,4
176,14
176,19
178,2
179,19
180,13
181,3
181,7
181,8
182,19
183,12
184,9
184,10
184,16
184,17
184,20
185,15
185,18
186,5
186,19
192,18
192,19
194,20
198,19
205,19
206,18
207,16
213,17
213,19
215,18
218,19
223,19
224,18
226,12
228,19
231,6
232,5
232,17
233,19
235,4
235,11
235,18
237,1
238,2
239,19
239,20
240,3
241,7
242,18
243,14
243,16
243,19
246,19
247,10
247,17
247,18
247,20
248,9
249,12
250,13
250,19
254,18
254,19
257,17
260,19
266,19
270,17
271,18
272,8
272,19
278,5
278,18
279,19
280,17
283,20
284,19
285,4
288,19
289,18
290,15
292,19
295,16
296,6
296,19
297,18
299,19
300,1
301,20
302,18
302,19
303,7
306,19
308,12
308,18
310,19
313,5
315,19
318,10
318,18
320,19
320,20
321,11
322,2
325,14
325,19
328,17
328,18
329,9
329,19
332,4
333,19
334,3
334,12
335,16
335,18
336,19
337,17
337,20
338,5
338,13
339,19
343,19
344,5
347,19
347,20
348,17
348,18
351,19
355,19
358,18
359,8
359,19
363,19
366,20
367,18
367,19
372,19
376,16
376,18
378,6
378,19
380,20
383,2
384,18
385,17
386,19
389,7
390,1
392,18
393,15
393,19
394,10
395,4
395,12
396,3
396,14
397,5
397,19
398,11
398,17
398,20
399,9
399,13
399,16
400,2
400,18
401,6
402,19
403,5
403,12
405,7
405,8
405,17
405,19
407,16
409,19
411,18
412,20
417,19
419,18
425,19
426,18
434,20
435,4
435,17
436,19
440,19
444,19
447,18
450,19
456,19
457,18
458,17
460,19
464,15
464,19
468,16
468,18
470,10
470,17
470,19
472,1
472,5
472,6
473,12
474,19
475,11
475,18
476,7
476,14
476,20
477,4
477,19
478,3
478,5
478,13
478,17
480,2
480,19
481,18
484,5
484,9
484,16
485,19
486,17
488,20
489,18
490,12
490,19
493,19
494,5
498,19
500,20
501,18
502,19
506,19
509,19
513,19
518,19
523,19
525,18
528,19
534,19
534,20
537,10
538,7
541,19
542,6
542,8
542,15
542,17
543,2
544,4
544,14
545,11
545,16
545,18
546,1
546,3
546,19
547,12
547,17
548,5
549,9
549,13
550,20
551,7
551,19
552,18
553,5
554,17
559,19
562,18
563,17
565,19
569,20
571,19
575,18
577,19
585,19
587,17
589,5
589,19
590,20
593,18
594,19
597,12
597,19
599,4
600,19
604,20
605,10
605,19
607,16
608,1
608,19
610,6
611,19
611,20
612,17
614,14
614,18
615,19
619,18
622,19
624,2
624,18
625,19
625,20
630,19
633,5
633,18
633,19
637,19
641,9
642,11
642,16
642,18
642,19
645,4
645,5
646,7
646,17
646,19
646,20
647,12
648,1
648,8
650,15
650,19
651,18
652,13
652,17
652,20
653,14
654,3
654,10
654,19
657,5
658,17
658,18
658,19
662,16
663,19
664,6
664,18
670,18
670,19
671,20
672,17
676,5
676,19
680,17
680,18
683,19
686,17
687,4
688,19
688,20
691,19
694,19
698,9
699,19
700,18
701,12
701,17
704,2
704,5
704,19
704,20
706,11
707,19
708,16
711,1
711,17
711,19
712,7
714,12
714,20
716,3
716,6
716,19
717,18
719,13
719,14
720,15
720,19
721,5
722,18
723,17
723,19
727,19
731,18
732,19
736,19
741,19
741,20
742,18
743,8
746,19
749,18
752,19
758,16
759,19
760,18
761,17
762,20
763,5
763,19
764,4
767,19
768,18
770,10
772,19
777,18
778,19
779,20
782,19
786,2
786,7
786,19
789,1
789,9
790,12
790,17
790,19
791,16
792,6
792,11
792,14
792,20
793,3
793,4
793,18
794,15
794,19
795,5
795,13
796,17
797,8
798,10
799,18
799,19
801,2
803,17
803,19
803,20
804,16
807,19
809,5
810,18
813,19
815,17
818,19
820,18
824,19
825,17
827,18
830,4
831,19
832,17
835,18
837,19
842,20
843,17
843,18
847,19
851,18
852,7
854,17
858,19
859,1
859,3
859,18
861,17
863,19
863,20
864,4
864,6
864,12
866,18
867,14
868,19
870,5
871,17
872,2
872,19
873,18
874,11
875,19
876,10
877,16
879,17
879,19
879,20
880,15
880,18
883,13
883,19
887,18
888,19
890,17
893,19
895,9
898,18
899,19
901,20
904,16
906,17
906,19
907,18
910,19
915,19
916,20
918,5
918,18
920,19
924,8
924,20
925,4
925,19
926,18
928,12
929,19
933,19
934,17
935,10
936,2
937,19
938,7
939,5
940,20
941,6
941,19
942,1
942,9
942,14
942,18
943,17
944,12
945,3
945,11
946,13
947,4
947,18
947,19
948,15
948,16
948,20
949,2
950,19
952,5
952,17
953,7
955,18
955,19
960,20
962,19
965,18
969,19
975,19
980,18
982,19
987,19
993,16
994,19
995,17
996,20
998,12
1001,19
1006,5
1008,11
1009,18
1010,2
1010,6
1010,19
1012,4
1013,14
1013,17
1014,3
1015,7
1016,18
1017,1
1017,10
1017,19
1017,20
1018,16
1019,9
1019,12
1020,8
1020,13
1020,15
1021,19
1022,5
1022,17
1022,20
1024,18
1025,2
1028,19
1036,19
1038,17
1041,18
1041,19
1046,19
1048,18
1052,17
1053,19
1057,19
1062,18
1062,19
1065,20
1066,4
1067,19
1073,19
1077,17
1079,18
1079,19
1089,17
1089,19
1090,16
1090,18
1091,20
1092,5
1092,14
1094,6
1095,1
1095,10
1096,12
1097,11
1097,13
1097,17
1097,18
1097,19
1099,2
1099,3
1099,7
1100,4
1100,20
1101,15
1101,19
1102,9
1103,16
1103,17
1105,12
1105,19
1106,5
1106,8
1106,18
1109,19
1110,20
1114,18
1114,19
1120,18
1122,17
1122,19
1128,18
1129,19
1137,18
1139,19
1141,16
1144,19
1145,2
1145,20
1146,5
1147,17
1149,10
1151,19
1153,11
1155,6
1156,18
1157,20
1159,7
1160,4
1160,14
1162,12
1162,19
1163,17
1164,1
1164,16
1165,3
1167,10
1167,15
1167,18
1168,19
1169,13
1169,17
1170,20
1175,19
1180,18
1180,19
1184,19
1185,9
1188,19
1191,18
1194,19
1199,19
1202,20
1203,19
1205,6
1207,19
1209,18
1212,5
1213,19
1216,2
1216,18
1217,12
1218,4
1218,17
1220,5
1220,19
1223,16
1224,7
1224,20
1227,1
1227,8
1227,18
1227,19
1229,17
1231,5
1233,10
1233,18
1236,11
1236,17
1238,3
1238,15
1238,19
1239,14
1241,18
1242,17
1243,19
1246,20
1251,13
1252,4
1252,18
1253,19
1257,16
1262,12
1262,17
1262,18
1262,19
1264,9
1268,20
1269,18
1271,2
1271,19
1281,17
1282,16
1282,19
1283,6
1284,18
1287,17
1287,19
1293,19
1294,17
1297,7
1300,20
1301,17
1302,19
1303,1
1304,11
1308,18
1309,14
1309,17
1309,19
1309,20
1310,4
1312,19
1314,3
1314,12
1316,5
1316,18
1316,19
1318,17
1320,10
1322,19
1325,18
1325,19
1328,2
1329,19
1331,18
1334,16
1335,19
1337,18
1338,5
1338,9
1339,17
1340,15
1342,18
1342,19
1346,2
1347,20
1348,19
1349,12
1352,18
1352,19
1353,4
1354,7
1358,13
1358,19
1359,6
1359,8
1360,18
1360,20
1362,19
1367,18
1369,19
1371,16
1373,19
1374,18
1376,17
1377,19
1378,1
1380,19
1382,10
1384,19
1385,11
1388,14
1388,18
1388,19
1388,20
1392,12
1392,19
1397,17
1397,19
1398,20
1402,19
1406,17
1406,19
1411,19
1412,17
1413,5
1415,18
1418,19
1419,5
1422,9
1423,17
1423,19
1423,20
1424,2
1424,6
1424,18
1425,3
1426,16
1427,7
1428,4
1428,5
1430,12
1430,15
1430,18
1431,13
1431,17
1431,19
1432,1
1432,16
1434,5
1434,20
1435,10
1435,19
1436,2
1437,18
1438,17
1439,11
1440,14
1443,18
1444,17
1444,19
1448,8
1448,19
1452,19
1453,4
1454,16
1455,18
1455,19
1458,20
1459,19
1464,19
