10,2
11,1
12,3
12,4
12,5
19,5
23,1
27,5
32,3
34,5
35,1
40,4
43,5
50,5
54,5
58,5
62,5
66,5
70,5
71,2
74,5
80,5
88,5
89,3
92,1
94,3
95,5
96,4
102,5
109,5
120,5
126,5
129,1
133,5
134,2
141,5
146,5
155,5
158,3
161,1
161,5
165,3
165,4
166,5
174,5
182,5
183,2
190,5
197,5
206,3
206,5
212,5
219,5
221,4
226,1
229,3
229,5
237,5
244,5
251,5
254,1
259,4
261,3
261,5
265,2
267,5
275,5
283,3
287,1
287,5
297,5
304,5
310,5
315,5
320,4
321,5
329,5
334,2
335,3
337,5
344,3
346,5
352,5
359,5
360,1
366,5
368,3
372,5
377,4
380,5
386,5
388,3
395,5
397,1
401,3
402,5
403,2
404,4
408,5
417,5
418,1
424,5
425,3
433,5
435,3
441,5
448,3
453,1
453,5
464,5
466,2
470,5
471,4
479,5
480,1
484,3
487,5
501,5
508,5
515,5
517,4
522,5
528,2
530,5
534,3
534,5
539,5
543,1
543,5
547,5
550,5
551,3
554,5
559,5
565,5
569,3
570,5
574,1
574,4
575,5
582,5
586,5
591,5
596,5
603,5
607,1
607,2
609,5
616,5
621,4
623,5
632,1
636,5
639,3
642,1
644,3
645,5
650,5
655,5
659,5
664,5
669,5
673,5
678,5
680,2
682,5
687,4
687,5
693,5
699,1
701,5
702,3
707,5
713,5
720,5
725,5
728,3
730,4
731,5
732,1
737,5
743,1
743,5
748,2
749,5
755,5
768,5
770,1
775,5
787,3
787,5
794,4
798,5
806,1
806,5
814,2
814,5
822,5
829,5
834,3
834,5
839,5
843,1
845,5
848,4
851,5
857,5
864,5
870,3
874,5
878,2
882,5
890,5
891,1
896,4
898,1
899,5
900,3
909,5
915,5
923,5
933,3
937,5
940,2
947,5
949,1
953,5
957,5
958,4
961,5
970,5
972,3
978,5
987,5
988,1
990,4
995,1
995,5
1000,3
1002,5
1007,2
1010,5
1017,5
1027,5
1032,5
1036,5
1042,5
1047,5
1054,5
1057,1
1060,3
1060,4
1063,5
1073,5
1074,3
1076,1
1078,5
1079,2
1082,5
1086,5
1090,5
1095,5
1101,5
1107,5
1117,1
1117,5
1118,4
1122,5
1125,3
1130,5
1131,2
1132,1
1133,3
1137,5
1140,4
1144,5
1153,5
1160,5
1167,5
1175,1
1175,5
1184,5
1186,3
1189,5
1194,5
1198,4
1200,5
1204,5
1208,3
1210,5
1212,2
1214,5
1216,1
1220,5
1223,1
1225,5
1231,5
1240,5
1245,5
1248,3
1250,5
1253,4
1256,5
1257,1
1263,5
1264,3
1269,2
1269,5
1275,5
1285,5
1292,5
1298,5
1301,1
1307,3
1307,5
1308,4
1314,5
1323,1
1323,5
1325,2
1328,5
1335,1
1337,5
1340,3
1344,4
1345,5
1353,5
1355,1
1355,3
1363,5
1376,5
1384,5
1391,5
1392,1
1395,5
1398,2
1400,5
1406,5
1411,1
1413,3
1414,5
1416,4
1421,5
1429,5
1439,5
1440,1
1444,5
1445,2
1445,3
1447,5
1451,5
1455,5
1460,5
1465,5
1472,4
1472,5
1478,5
1486,5
1487,3
1494,5
1497,3
1504,5
1508,1
1510,2
1511,5
1513,3
1517,4
1517,5
1521,5
1524,3
1526,5
1532,5
1537,5
1543,5
1548,5
1553,5
1554,1
1558,5
1564,5
1570,4
1570,5
1580,5
1584,2
1587,5
1589,3
1591,5
