8,12
9,6
10,2
10,13
10,21
10,22
10,25
10,29
10,31
10,32
11,3
11,7
11,10
11,27
11,33
11,36
12,11
12,17
12,18
12,19
12,20
12,24
12,30
12,38
12,40
13,1
13,9
13,14
13,15
13,16
13,23
13,26
13,28
13,34
13,39
14,4
14,5
14,8
14,35
14,37
15,21
16,17
16,36
17,12
17,25
18,38
19,16
19,33
19,37
19,40
20,19
20,34
24,35
25,37
27,33
28,36
29,39
30,34
30,35
33,37
34,36
34,38
36,33
37,35
37,39
40,34
40,38
41,40
42,35
43,36
44,33
46,37
47,35
48,38
49,36
50,34
51,37
52,33
52,35
55,40
56,39
58,35
58,37
59,34
60,36
63,35
66,40
67,4
67,34
68,36
68,37
68,38
72,35
73,9
73,37
75,19
75,34
75,36
77,30
78,35
79,37
79,38
80,11
81,3
81,34
81,36
82,13
82,32
82,33
82,40
83,6
83,23
84,28
85,31
85,34
85,36
86,7
86,16
86,17
86,37
87,8
87,33
88,2
88,20
88,21
89,15
89,18
90,14
90,25
90,38
90,39
91,10
91,24
91,36
91,37
92,12
92,22
92,33
92,34
92,35
92,40
93,1
93,27
94,19
95,16
96,26
96,34
97,35
97,38
98,29
98,36
98,37
99,40
101,34
103,37
105,35
107,33
107,39
108,34
109,37
109,38
110,35
113,37
115,33
115,36
116,34
116,37
120,37
121,36
122,17
122,39
122,40
123,33
124,35
124,38
125,37
126,34
129,33
129,40
130,36
130,37
130,38
131,35
132,34
134,40
135,33
135,37
136,36
136,38
138,34
138,40
141,33
141,37
143,38
143,40
144,36
145,16
145,19
146,33
147,23
147,34
147,37
148,40
149,7
150,36
151,35
152,6
152,38
152,40
153,33
154,34
155,20
155,39
157,4
157,36
157,40
159,25
160,31
161,18
161,30
161,37
162,38
162,40
163,21
163,33
163,34
164,11
165,12
165,13
165,17
165,28
165,36
166,14
166,32
166,37
167,8
168,29
168,40
169,33
169,34
169,38
169,39
170,1
170,15
170,36
171,35
172,5
172,6
173,2
173,24
174,27
174,37
174,40
175,19
175,38
176,34
177,35
178,3
178,22
179,33
180,37
181,36
181,40
182,38
183,10
184,19
184,37
185,35
186,40
187,39
188,34
188,37
188,38
191,36
192,37
193,40
194,35
196,37
197,33
197,38
199,37
200,34
200,40
202,38
203,37
204,9
207,33
207,37
207,39
208,36
208,38
209,17
209,35
210,16
211,37
212,34
212,40
213,38
215,35
215,36
217,37
218,38
220,33
220,34
221,36
221,37
225,7
225,37
225,38
226,39
229,21
229,37
230,11
230,34
230,35
230,38
230,40
231,23
231,31
231,36
232,30
232,33
234,20
234,28
234,37
235,25
236,27
237,12
237,16
237,36
238,34
238,38
239,8
240,17
240,19
240,32
240,39
241,4
241,33
241,35
241,37
241,40
243,3
243,38
245,1
245,24
245,36
247,37
248,34
248,35
248,38
248,40
249,18
251,13
251,33
254,36
255,6
255,34
255,37
255,38
256,26
257,33
259,39
260,37
260,40
262,34
262,38
265,40
267,35
268,37
269,38
271,34
271,36
272,33
274,37
274,38
274,40
277,22
278,34
278,35
280,37
280,38
281,19
281,40
282,33
283,34
283,36
284,9
284,15
285,38
287,39
288,40
289,34
289,35
290,37
291,17
291,38
292,16
292,36
294,5
295,29
295,34
296,39
296,40
297,33
298,2
298,20
298,21
299,14
299,35
299,37
299,38
300,40
301,12
301,31
302,10
302,11
302,34
302,36
303,1
304,33
304,38
304,40
305,25
305,35
306,17
306,39
308,28
309,40
310,7
310,30
310,37
311,33
311,34
312,35
313,38
314,19
314,24
315,8
316,23
316,40
317,36
319,27
319,32
319,33
320,37
321,38
322,3
322,13
322,26
322,34
324,4
325,18
325,35
325,39
325,40
326,36
326,37
327,33
327,34
332,16
332,37
333,35
335,36
335,37
335,38
336,33
337,34
339,6
340,37
342,11
342,35
342,38
343,37
343,39
344,33
344,34
344,40
346,36
346,38
348,37
349,40
352,34
352,37
352,38
354,17
354,35
355,21
356,33
358,37
359,38
359,40
361,15
361,39
364,35
364,37
366,34
367,40
368,33
369,36
369,38
372,7
372,40
373,33
374,37
374,39
377,35
377,40
378,28
378,33
378,34
379,38
380,31
381,23
382,25
382,36
382,37
383,12
383,40
384,14
384,33
384,39
385,30
386,20
386,38
387,35
388,34
389,1
389,19
389,22
389,37
389,40
390,10
391,16
391,17
392,35
393,34
394,2
394,36
394,38
395,27
395,37
396,8
396,9
396,39
397,4
397,29
397,40
398,19
398,33
398,34
